asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories
B002UP5P8A,A21TU2TDCOCDI,Jeffrey Ellis,"[8, 9]","While I'm not sure where the responsibility lies for the mistake, Amazon listed this under the category of ""Mini USB Chargers"", but it actually comes with a Micro USB cable that plugs into the device that needs to be charged.  Fortunately, the cable can be swapped out of the wall/AC unit, and I have a spare Mini-USB cable at home.  Other than that, it looks OK.  For those who need to know, the output is listed on the adapter as 5.1v at 0.7amps.  It would be helpful if Amazon listed these specs on its site.",3.0,1319673600,"10 27, 2011",OEM LG (Original) AC Wall Adapter Home Charger w USB Data Cable for Verizon LG Dare VX9700,2.99,http://ecx.images-amazon.com/images/I/41y2hV6fnQL._SY300_.jpg,{'Cell Phones & Accessories': 157942},LG,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B002UP5P8A,A2CUZZ2TBBSJ7H,"Marcoz C ""MC""","[0, 0]","Product works well charges ipod, iphones and any other idevice except for the ipad not sure if it also charges ipads well i got this charger for my siste and she was surprised it charged her ipod and iphone, product works as advertised but no longer charges her ipod touch :(",4.0,1338595200,"06 2, 2012",OEM LG (Original) AC Wall Adapter Home Charger w USB Data Cable for Verizon LG Dare VX9700,2.99,http://ecx.images-amazon.com/images/I/41y2hV6fnQL._SY300_.jpg,{'Cell Phones & Accessories': 157942},LG,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B002UP5P8A,A19TU26S131O5M,MLW,"[0, 0]","This has been through an LG dare LG cosmos and Samsung gem. Even though I have had it for so long it still works great and doesn't bring up that annoying message saying that you need to use an authentic charger like a lot of the cheaper ones do. This was a great buy, especially to have lasted so long.",5.0,1301443200,"03 30, 2011",OEM LG (Original) AC Wall Adapter Home Charger w USB Data Cable for Verizon LG Dare VX9700,2.99,http://ecx.images-amazon.com/images/I/41y2hV6fnQL._SY300_.jpg,{'Cell Phones & Accessories': 157942},LG,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B0038OS96C,A3JV5OEQQSQAM,Carla Jolly,"[0, 0]",Ordered because my battery  wasn't holding a charge at all anymore. Received this item within 3 days and it works great. My phone battery lasts almost 3 days now without charging depending on how much I use it.,5.0,1404777600,"07 8, 2014",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,ADDXVQN0HQAFY,D&amp;D Carpentry/Daniel Sehl,"[0, 0]","Holds a good charge, was brand new in package.  Lasts all day for my use.  Would recommend this battery to any one who feels there's is a little slow and draining fast.",5.0,1368057600,"05 9, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2NG0XAXWYHXTZ,David Browning,"[15, 15]",Arrived quickly and appears to be new. OEM - matched product description/photo. Holds a charge. Great price. Can't ask for anything more.,5.0,1289952000,"11 17, 2010",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2PS16JA81FYY,Diana Vasquez,"[0, 0]","WORKS PERFECT, JUST WAT I EXPECTED",5.0,1404950400,"07 10, 2014",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A1YH4IZHPNBV4G,G_Drummer,"[0, 0]",Batt. was sent to my son.  I have not heard anything wrong with it so I think it works just fine.,4.0,1320192000,"11 2, 2011",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A9EOTI1MKAGIV,Jake,"[0, 0]",i bought these for my mother who refuses to get a smartphone and has a 6 year old cell phone with a battery that was dying extra fast. this was the battery that she needed and it seems to work fine and hold a charge.,5.0,1396483200,"04 3, 2014",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A1ST1FIKO74TWW,Kelsey Ard,"[0, 0]",The batteries do not hold charge for very long to be brand new batteries. They are better than my old battery though. If I talk on my phone for about 5 or 10 minutes it uses over half the battery and it shouldn't. I tried both of the new batteries and they both do not stay charged long. It don't take long at all to charge the batteries either so I think something may be wrong with the batteries keeping them charging completely but I don't know.,3.0,1360108800,"02 6, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A1YGF9FFKQEB9N,L00king4nswers,"[0, 0]","After a year of having my LG Env Touch cell phone, I noticed it would die less than an hour after a full night's charge! I went to Verizon, and since it was like 2 weeks AFTER my warranty, they told me I can purchase a new battery for $43. I thought that was crazy and decided to look for something cheaper online.I was FLOORED when I saw the exact same battery being sold for $7 bucks!!!!! I figured what do I have to lose? If it doesn't work, I'll go back to Verizon and buy that battery for $43. Well, knock on wood, it's been a month and my phone is working beautifully! It holds the charge for 1 day and a half! Versus 30 minutes!!! I'm so happy! And best of all, I saved $36!!!Note: It's not some cheap look-alike, it's EXACTLY identical to the original battery my phone came with! Side by side comparison, I could not tell them apart!",5.0,1289779200,"11 15, 2010",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,AHUZ3M51IUAM4,Mike,"[1, 1]","I bought two of these for my mother in law's phone.  The battery she had wouldn't last for 30 minutes of talk time.  She now tells me she can go 2-3 days between charges.  So, if you're still using this phone, and your battery isn't holding a charge anymore, grab one of these to bring new life to your phone!  I was a little worried about the age of any batteries for this phone.  Even though the batteries are &#34;new,&#34; they're still potentially 3-4 years old, since this phone is an older model, and I doubt anything has actually been manufactured for it recently.  Anyway, it works well and I recommend this if you need a new battery.",5.0,1386460800,"12 8, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2KH0RNHHMXL7R,M. Ouimet,"[0, 0]",This looks like an oem battery to me.  Charged it up and now the phone works like it did when it was new.  I wouldn't hesitate to by one of these again and save big $$ over the Verizon store.,5.0,1346284800,"08 30, 2012",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2FNQXX8BZCX4V,N. Seltzer,"[0, 0]","Have 2 of these phones and needed new batteries. No longer in production a battery from a retail store would be way to pricey. Amazon yet again, has the best deal with free shipping! These batteries are the LG original OEM probably bought in large volumes at a discount which is great for us. The battery performs just like new after a few charges. I hear everyone complain about battery life. Any texting or internet phone drains the battery with lots of use. Just ask your friends with smart phones. I am more than satisfied with my purchase and would recomend this to anyone looking for a new battery.",5.0,1320537600,"11 6, 2011",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A1655B3Q7JHYL4,Popup Camper,"[0, 0]","I'm alway a bit skeptical when a seller claims to be selling OEM stuff because there is a lot of cheap knock-off Chinese junk out there anymore but sure enough, this was an actual OEM battery!",5.0,1356998400,"01 1, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A153P4OCM940F5,rjohn32,"[0, 0]",Ordered This for my mom. Worked just fine and she has dropped it in water twice so far and the phone and battery is still going strong.,5.0,1334620800,"04 17, 2012",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2RYO45PFJVLB9,Samuel Johnson,"[0, 0]","I bought two of these batteries. They are exactly as described and fit my LG VX-11000 perfectly.I love my LG phone. It's the last of the large-screen, 3G phones out there, and I don't want to give it up. These batteries bring my phone back to it's original life.Just so you know, as you would expect, these batteries arrive empty with no charge. Set aside some time, or charge them overnight, and they are good to go.This is one of those simple purchases that is so well worth it.",5.0,1398988800,"05 2, 2014",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A2E31Q96HGG3LW,Scott Krotee,"[0, 0]",Worked well as my back up and you can not beat the price. I would recommend this product as a back up or replacement.,3.0,1373846400,"07 15, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A7Q7Y1Y0BC0IW,"Stacey R. ""Stacey""","[0, 0]",Worked well in my son's phone. Held a good charge. Charges normal and does not take more time than usual.,4.0,1403568000,"06 24, 2014",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OS96C,A21VA2KMA9QTNB,Tomas Rivera,"[0, 0]","Battery fit my phone and has held up great. I waited a while to respond because I wanted to see if the battery would keep a charge, it did. Thanks for selling a great product.",5.0,1359158400,"01 26, 2013",NEW LG OEM LGLP-AHLM BLACK BATTERY FOR VX-11000 VX11000 VX11K ENV TOUCH ENVY,4.47,http://ecx.images-amazon.com/images/I/21glPjSZWOL.jpg,{'Cell Phones & Accessories': 7035},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A23T5Z8KQDA3X,Amazon Customer,"[0, 0]",This battery works as well as the original battery that came with the phone.  It was a great buy of a quality product.,5.0,1369353600,"05 24, 2013",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,ALV1IB29HH41U,John C,"[0, 0]","I purchased this battery for my mom, she has had her envy 3 for almost 2 years and the battery wouldn't hold a charge. The price on this was great it works like a charm. She is very happy with her phone again.",5.0,1340409600,"06 23, 2012",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A302P0FAFOK1U2,Larry Sypowicz,"[0, 0]",The battery took the charge and held it like new. No problem with this item.I would recommend this battery to anyone.,5.0,1370563200,"06 7, 2013",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A2KH0RNHHMXL7R,M. Ouimet,"[0, 0]",First battery wouldn't hold a charge.  Contacted seller and a new one was shipped immediately - no questions asked.  The replacement battery works perfect and the phone now holds a charge like it did when it was new.  Would not hesitate to buy again.,5.0,1346284800,"08 30, 2012",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A3SVQ74QQKRL58,pj,"[0, 0]",The battery arrived in just a few short days.  It matches perfectly and the price is great.  I would recommend it to anyone.,5.0,1355356800,"12 13, 2012",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A2XXV8291EITLW,Seaweid,"[0, 0]",This was a very good deal.  I have had the battery now for almost a year and never runs out of charge like many do that are sold.  Good product!,5.0,1369353600,"05 24, 2013",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0038OSA5W,A20C7RI3X97FC2,"SK ""sk""","[0, 0]","This battery has breathed new life into an older phone.  It works, holds a charge, and was inexpensive. I bought a slate blue one also.",5.0,1349049600,"10 1, 2012",OEM LG LGLP-AHMM RED SLATE BATTERY FOR VX9200 ENV3 ENVY 3 enV 3,2.69,http://ecx.images-amazon.com/images/I/510l4EUjiwL._SY300_.jpg,{'Cell Phones & Accessories': 7846},LG,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B003VQS47Q,ATSVUBE2115N1,Aaron Madden,"[0, 0]",This product is as described and easy to use and recommend it everyone. Works great and I will buy more in the future.,5.0,1367798400,"05 6, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A2PS5A6LZPVOPA,"Akachibisaru ""Bill""","[0, 0]",bad cable. works for charging but not for data transfer.,1.0,1404432000,"07 4, 2014",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1WPDGKWL4ANIS,alan357,"[0, 0]",I have used this probably dozen times to download wallpapers for my LG cell phone and it works as promised,4.0,1374278400,"07 20, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A7QGDXRV6EQ12,Amazon Customer,"[0, 0]","I keep this in my car to charge my phone when I'm driving.  I works just like the original for me.  No problems in over 2 years now,",5.0,1357084800,"01 2, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A2CDEOM9RZMI74,Archie,"[0, 0]",I bought the first cable a few months ago and have never had a problem. So when another family member upgraded their phone to a new LG I purchased this cable for them and again it works flawlessly. I actually got the cable and a 16 gig memory card off amazon for half of what the cell phone provider wanted for just the cable. Very pleased.,5.0,1338336000,"05 30, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1SUFJKCKR8MPE,"Avinash Vyas ""tapukakababa""","[0, 0]","Gr8 alternative for a cheap price, bought this for my Galaxy S3 and I'm using it in my car and at work in addition to the one I received with the phone.",5.0,1352246400,"11 7, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A36RR387G6R0G1,CajsLilDevil,"[0, 0]",This cable makes it very easy to charge your phone or transfer files.  It's great when there are no wall plugs close by.  It was worth every penny and more !,5.0,1363046400,"03 12, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1W16VWY3DL1TB,Carol Link,"[0, 0]",This is a Great Deal & a lot cheaper than what wally world is charging for the Tracfone USB cables,5.0,1375660800,"08 5, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,AOC9E0EFV3PPC,Dale D.,"[0, 0]",Just what I needed to connect my cell phone to my computer. Ordered another as a spare. A good product and seemingly of very good construction.,5.0,1348012800,"09 19, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A39P3PHHM97CLF,Daryl,"[0, 0]",This seems to be a nice product for my phone. I was surprised how fast it came. A great job on the sellers part.,5.0,1333065600,"03 30, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1OQZJDSI2VLGP,deborah manns,"[1, 1]",It was what I was looking for. I like it because it will work.  Recommend for anyone who has a Lg 840G.,5.0,1375315200,"08 1, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A25G3543IZ2SY8,"D. Stinnett ""Blu-Ray Kid""","[0, 0]",What can you say about something as simple as a cable?The Micro USB Data Cable for all LG Micro USB Phones - Black works as advertised and is a robust product,5.0,1382227200,"10 20, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A8TV4G8JVZMWD,El Abuelo,"[1, 1]","It works, what more can I say.  I bought this cable to use with my Sprint LG Optimus G Smart Phone.  It does what it is supposed to do, just as advertised and at a very reasonable price.  A similar cable purchased from the Sprint Store would cost a great deal more, ""nuff"" said.",5.0,1367539200,"05 3, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A25LGWVHXSW85U,elfgirl,"[0, 0]",Bought this for an LG 840G Trac Fone. It connects easily and was reasonable in price.  Transfer rate is fairly good.,4.0,1382486400,"10 23, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A3W0G189MYM1RW,EMSI,"[0, 0]",Better than expected  pretty thick wire. I've seen thinner before. I' ve been using it for a while and I had no trouble. I have uploaded a picture so you can see how it really looks.,4.0,1366761600,"04 24, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1YSQWQWS1TVF7,FrankP8536,"[0, 0]",Got this cable so I could load cd's from my computer to my phone (Tracfone Lg 800g) and Pics from my phone to my computer. Fit into my phone with no problems and into my computer also with no problems at all. Did everything I wanted it to do. A must have if you want a back up of your pics on your phone and to use the Ipod feature on your phone. Great product at a great price.,5.0,1357344000,"01 5, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A2N8P4Y65DJNTT,J2014G,"[0, 0]",Does what it is supposed to do and was shipped quickly. This cable allows access to the micro SD card in the phone with out taking the phone apart to get the Micro SD card removed.,5.0,1356739200,"12 29, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A2WZU54ZMV324I,James Johnson,"[0, 0]","I bought this for data transfer to my computer from my LG 840g Tracfone. I mostly use it for managing photos. I found that it also works for transferring files with my Kindle. Also works as a charging cable for both my phone, the Kindle, my Bluetooth headset, from both computer USB port and two different USB chargers (one is from Apple)I prefer the shorter 3' length, even when traveling, but especially when connected to my computers. Just less clutter.",4.0,1389052800,"01 7, 2014",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1U47NXNF84DIH,"J Lech ""sparkle1103""","[0, 0]",This works perfectly with my LG500G. It is a sturdy product. You just plug it into your LG500G then into your computer and voila your LG500G appears as a drive so you can transfer files.,5.0,1352073600,"11 5, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1X0RDN1HDC3DS,John,"[0, 0]","Bought this to transfer my pics and videos str8 from my LG840g tracfone too my desktop PC, works perfect everytime",5.0,1375660800,"08 5, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A2W8WA1NHVJ8PV,kilaueabart,"[0, 0]","I bought this so I could read the flash memory in my cell phone from my desktop computer, but apparently one needs a PC or perhaps a Mac; my desktop simply tells me ""No driver found."" Another cable for my junk cable box.",5.0,1361318400,"02 20, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1IYDY02MRNGPZ,"KU Alumnus ""KU Alumnus""","[0, 0]","This works fine, allowing me to transfer music (that I've converted to the right format) from my PC to my Phone.  And this, in turn, save me money (not having to buy music from the cell phone company) and ensures that I get to listen to the music that I like (I have a moody music taste, everything from old punk, some alternative, to hard-core rock.... depending on my mood).  So this works great for me and allows me to carry my favorite music on my phone (I have to convert music from the cd format to the phone's format (WMA or MP3).",4.0,1356307200,"12 24, 2012",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B003VQS47Q,A1J635PC7RQ126,ladydragon,"[0, 0]","This is a product that is needed for your cellphones. I have 2 sets, one for the home and one for the car, in case I am traveling, and have a need for my cable. It is a needed accessory for your cellphones. I do not know what I would do without it, to keep my cellphones charged. I am pleased with this product and happy with it. Used it several times already and thankful for this. :)",5.0,1370044800,"06 1, 2013",Micro USB Data Cable for all LG Micro USB Phones - Black,3.0,http://ecx.images-amazon.com/images/I/31n%2BsfZxDuL._SX300_.jpg,{'Cell Phones & Accessories': 5511},LG,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
